FCD-tree_records-tree_time,FCD-tree_records-species,FCD-tree_records-tree_photo,FCD-tree_records-dbh,FCD-tree_records-height,FCD-tree_records-notes,FCD-tree_records-bark_photo,FCD-tree_records-leaves_photo,FCD-tree_records-fruit_flower_seed_photo,FCD-tree_records-root_photo,FCD-tree_records-gps_photo,FCD-tree_records-tree_coords,FCD-tree_records-tree_coords-altitude,FCD-tree_records-tree_coords-accuracy,PARENT_KEY,KEY
12/10/22 15:55,Excoecaria agallocha,https://drive.google.com/open?id=1dilIMemAbL6-cOjaS_2mmdrZ1o0iXQon,28.6,5.25, ,https://drive.google.com/open?id=1_f7n-zZPFeLthgnZ7nbx6ltEjg_clbbd,https://drive.google.com/open?id=1A7kqVksAYyTFaPlBQ81atMdELuLzPF8q, , ,https://drive.google.com/open?id=1UvMnNjIz1Xg7FMn8d3BYwwfNYlgELzWS,"13.62825, 121.20831",32.602,1.224,uuid:18bfd6e7-8fec-4b10-b5f1-d480f292ca06,uuid:18bfd6e7-8fec-4b10-b5f1-d480f292ca06/tree_records[54]
12/10/22 15:57,Rhizophora mucronata,https://drive.google.com/open?id=1hQccpE7QhcXDWRofHwyI2PMKyFLro4IX,24.2,6.7, ,https://drive.google.com/open?id=1CqxHMgyjMvL04LHHuwT0uAIXHQcGCSmJ,https://drive.google.com/open?id=15a2_t-8LrfWHHfwJMRUDhulypewA1eqP, , ,https://drive.google.com/open?id=1Ip6X3_o5hOOB0peWBZuNOTGNO515MoHz,"13.62827, 121.20827",55.66326904,4.169,uuid:c236531a-5ed2-44d0-8af6-438b5618bf31,uuid:c236531a-5ed2-44d0-8af6-438b5618bf31/tree_records[57]
12/10/22 15:57,Osbornia octodonta,https://drive.google.com/open?id=11swjUBstFluIxy6QcQ_9dTUulKgJNSTK,42.9,6.75, ,https://drive.google.com/open?id=1gETIluyTcW11ng9qP3v7kIfVBh1WHyyh,https://drive.google.com/open?id=1Er9o_Q_VN4ldtXt1QggXvV-0njdiAJuf, , ,https://drive.google.com/open?id=1O--xVyrZ-51NI57KSFQI37WQb3zB_y0s,"13.62881, 121.21039",81.14,3.987,uuid:18bfd6e7-8fec-4b10-b5f1-d480f292ca06,uuid:18bfd6e7-8fec-4b10-b5f1-d480f292ca06/tree_records[55]
12/10/22 15:59,Aegiceras corniculatum,https://drive.google.com/open?id=1DHcSGXbJKLTJIN9qyoyTX-OHQPZVp87s,23.8,3, ,https://drive.google.com/open?id=1V2jnz1SV2U0Qn_8tz4kcOvc-nFdFkcXN,https://drive.google.com/open?id=1FM6kIcF11dUXJpEy5TqNB2bsFgZUsell, , ,https://drive.google.com/open?id=1-HKbN9kG7XJsZ2TxkLDHYyoR4mOxGFQK,"13.62877, 121.21039",66.768,2.229,uuid:18bfd6e7-8fec-4b10-b5f1-d480f292ca06,uuid:18bfd6e7-8fec-4b10-b5f1-d480f292ca06/tree_records[56]
12/10/22 16:00,Excoecaria agallocha,https://drive.google.com/open?id=1jhoxpF78Z3xlvpTb7DeBIXN8wypu5qBx,46.7,5.7, ,https://drive.google.com/open?id=1c6Y5sDYJPq9D-nO6iNkL-acwCvOJ92fT,https://drive.google.com/open?id=1bl49koEIRog2d-unhYUInO7hsrEv3H_p, , ,https://drive.google.com/open?id=1cOtHbAGVzY8M4B4GhL6yyw-j8g41I6te,"13.62828, 121.20827",62.00518799,4.65,uuid:c236531a-5ed2-44d0-8af6-438b5618bf31,uuid:c236531a-5ed2-44d0-8af6-438b5618bf31/tree_records[58]
12/10/22 16:01,Bruguiera sp.,https://drive.google.com/open?id=1vXk0QgFc0dVePTm7VLswKi--HR1OKwHb,29.4,5.8, ,https://drive.google.com/open?id=1ZEF3YYlGABxLk3A9T4hpbcGiLeIiIBmT,https://drive.google.com/open?id=1N9jYjU_CJ7AgX62INLzLrjUQlzEWf4ZK, , ,https://drive.google.com/open?id=1dK4Olqr1GHD1uEa_lL2Mp_RWFCOG78d7,"13.62828, 121.20826",71.89202881,3.882,uuid:c236531a-5ed2-44d0-8af6-438b5618bf31,uuid:c236531a-5ed2-44d0-8af6-438b5618bf31/tree_records[59]
12/10/22 16:02,Bruguiera sp.,https://drive.google.com/open?id=1Mdr9fCC7Se50xtCQtA3Pf81m6sI51jz_,15.5,6, ,https://drive.google.com/open?id=1wKbMcI_9BS8ZDrYns08NGVPnpPK4mzm2,https://drive.google.com/open?id=1JOoWfnFkOnU03c-cf2V5SPH7GI_Jq84A, ,https://drive.google.com/open?id=1MzywckVgMoDR1oYBbU2B9n6czgeTXNCF,https://drive.google.com/open?id=1GXoG8LkxvPNT3ZNzOEht5XnPwJc6K8lJ,"13.6288, 121.21036",60.885,2.728,uuid:18bfd6e7-8fec-4b10-b5f1-d480f292ca06,uuid:18bfd6e7-8fec-4b10-b5f1-d480f292ca06/tree_records[57]
12/10/22 16:05,Avicennia marina,https://drive.google.com/open?id=1fYVugC26QMHVi4TcXS7vhGh6zFEr0Jbe,27,6, ,https://drive.google.com/open?id=14gko-CnaONs_ZwykWJVg2tZSYlFeB_dj,https://drive.google.com/open?id=1pf15nIBIIkbViBJ5rzdfwTbwQsyD73D7, ,https://drive.google.com/open?id=19Dl2lzHn9eyM8KY_kHVWeLlJ5Dt2rGAN,https://drive.google.com/open?id=1fSUYh4jGCDGbzCccUa7SQD_uDbE4z_9J,"13.62885, 121.21033",-1.954,1.78,uuid:18bfd6e7-8fec-4b10-b5f1-d480f292ca06,uuid:18bfd6e7-8fec-4b10-b5f1-d480f292ca06/tree_records[58]
12/10/22 16:07,Avicennia marina,https://drive.google.com/open?id=1WDRtwnYr847CW65nIykUaYRfKrjBp2qZ,23.1,6.75, ,https://drive.google.com/open?id=1xTI8SE0ei2r4mndKvU6GE6Fs-BbG22LD,https://drive.google.com/open?id=1HpiW7oZJ1ZCCYf6QLynj-HmGpc0iFExx, , ,https://drive.google.com/open?id=1gNwFNccqFUgs-dCvDO5HG60-jyG-2kk3,"13.62886, 121.21033",151.369,2.703,uuid:18bfd6e7-8fec-4b10-b5f1-d480f292ca06,uuid:18bfd6e7-8fec-4b10-b5f1-d480f292ca06/tree_records[59]
12/10/22 16:09,Avicennia marina,https://drive.google.com/open?id=1CbMyesG9PCpFb2pClsTpgOGfM4L8wBvT,42,7.2, ,https://drive.google.com/open?id=1Z7QvC4Q1r8dFC6Xd5ZSJKQB-OKdpLy_I,https://drive.google.com/open?id=1Mw26HbCemyiPCa6MApvA89H9-KDSqO3F, , ,https://drive.google.com/open?id=1Q_q804uW-UU4EdGqg_TWn7P8qXZ6bfOs,"13.62887, 121.21031",48.964,1.756,uuid:18bfd6e7-8fec-4b10-b5f1-d480f292ca06,uuid:18bfd6e7-8fec-4b10-b5f1-d480f292ca06/tree_records[60]
12/10/22 16:13,Avicennia marina,https://drive.google.com/open?id=1-XkzMxHSrZfSt_HChuxIRJ7Vm2eB3XDd,64.2,8.8, ,https://drive.google.com/open?id=1zl7A0Xs8iThDPvbU-Ejad7bqdoyNfjv-,https://drive.google.com/open?id=1ibSp-l7AFbkFc1Gx591rKuq6RwuQKkn5, , ,https://drive.google.com/open?id=13PuX1W3Oxssii0BcNHCTyrf0c9zbcoXX,"13.62891, 121.21027",108.281,3.463,uuid:18bfd6e7-8fec-4b10-b5f1-d480f292ca06,uuid:18bfd6e7-8fec-4b10-b5f1-d480f292ca06/tree_records[61]
14/10/22 08:28,Avicennia marina,https://drive.google.com/open?id=1Ghm_vpkWEorCl8RVSGrD9AoCTweWmZk7,109.8,4.6, ,https://drive.google.com/open?id=1GzGDkvQx5I7zh60okTZH39M3XXQwVXGu,https://drive.google.com/open?id=1DnIaDBI0fBKcKEnee-wbOgkKVyQlkUSU, , ,https://drive.google.com/open?id=1EkxOx8XOL3k9oYpvYy8yo2bO3nGsrGHJ,"13.62901, 121.21032",35.59234619,3.957,uuid:319a0e86-4150-4a34-ab79-7b8b10da641e,uuid:319a0e86-4150-4a34-ab79-7b8b10da641e/tree_records[1]
14/10/22 08:29,Avicennia marina,https://drive.google.com/open?id=1xMo6kiZ8udtr0NVAqMP5ACnuPPOIOD9H,24.3,6.3, ,https://drive.google.com/open?id=1fEafhXM4UN_YPcX1LJym3_enJS39JO7i,https://drive.google.com/open?id=1oYWhiOERAS0kcatIG3mNAp8Tws60LgHn, , ,https://drive.google.com/open?id=1tlIdupteTBcibeKkzeRbQM42Y1MOlAs7,"13.62895, 121.21022",79.22,4.737,uuid:2c4080a9-ae9d-4b11-9b8b-f816805d9e6d,uuid:2c4080a9-ae9d-4b11-9b8b-f816805d9e6d/tree_records[1]
14/10/22 08:31,Avicennia marina,https://drive.google.com/open?id=18qHrekoDGjkKUhhdD9iY0URDz-nVkB4R,18.9,7.5, ,https://drive.google.com/open?id=1xGHrLxchH6tQ2n4OFlphW_7xLDBc5707,https://drive.google.com/open?id=17ts_wk1Jp3TYyvLD-kKjY0r4TkeSOcz4, , ,https://drive.google.com/open?id=1wryNEKax1Bp0sf7wEYkFOTy_IRlpKRcX,"13.62892, 121.21021",51.534,4.34,uuid:2c4080a9-ae9d-4b11-9b8b-f816805d9e6d,uuid:2c4080a9-ae9d-4b11-9b8b-f816805d9e6d/tree_records[2]
14/10/22 08:31,Avicennia marina,https://drive.google.com/open?id=1lqCVPig0Dcj5QRNPRBxZRWvGvhrKPxUX,42.1,8, ,https://drive.google.com/open?id=164_8R8IcgpUVvXO6HbJ_m9vapc-tq0m6,https://drive.google.com/open?id=1LOCmN6kUzJ4lrCoA0--7E-cKqeB8cK4d, ,https://drive.google.com/open?id=1WXxjZ0ShUgACZldVMf6_bUN7LFOz6FTk,https://drive.google.com/open?id=1vtybc4T4kCqUCbyIGl6tHvu7EDXVxZxK,"13.62905, 121.21026",38.412,2.618,uuid:e46835a4-d3ee-43f1-907b-06c6ea98a9b0,uuid:e46835a4-d3ee-43f1-907b-06c6ea98a9b0/tree_records[1]
14/10/22 08:31,Avicennia marina,https://drive.google.com/open?id=1RthD9wAr6LbMVVmRqxb9HHnPIeJRP3C6,120.2,6.6, ,https://drive.google.com/open?id=1QkqKk84xD3TfiDfn_QsAgVr6m6RDFfEw,https://drive.google.com/open?id=1bAZ10Ngruz2Z-VmrNIC6XpaZ7tqpeoe0, , ,https://drive.google.com/open?id=1WHoNqb4foIHU4U4PX6-t1MpxiywarpJz,"13.62893, 121.21025",38.15014648,4.515,uuid:319a0e86-4150-4a34-ab79-7b8b10da641e,uuid:319a0e86-4150-4a34-ab79-7b8b10da641e/tree_records[2]
14/10/22 08:35,Avicennia marina,https://drive.google.com/open?id=19uQdyJdArCKgVQ0ORjmvpbP75rfc5VBA,41.1,8.2, ,https://drive.google.com/open?id=1JmtZsR84t5FCWKmuqYKb-nZ7pVIKKYEo,https://drive.google.com/open?id=19JKjWdR6np804Qf5NiBEJDxBO77Yf-Tr, ,https://drive.google.com/open?id=1GoW6ZY3mTOHazt68lYnKowP90m6P3Ai7,https://drive.google.com/open?id=11CKDMEuPLKXiYbGOGTE8iNsIeEzLlU_G,"13.62891, 121.21021",41.707,1.495,uuid:e46835a4-d3ee-43f1-907b-06c6ea98a9b0,uuid:e46835a4-d3ee-43f1-907b-06c6ea98a9b0/tree_records[2]
14/10/22 08:35,Avicennia marina,https://drive.google.com/open?id=1JsbQmuxxcMNKAXxRxRyKANtDoufu8ZjT,45.6,7.5, ,https://drive.google.com/open?id=1W9zUKWTHlkCd6fVD28Zyxot6OKuyNFgH,https://drive.google.com/open?id=1Myq7QnF6cBJwZ9wDMOoOtrIn1zfW6zng, ,https://drive.google.com/open?id=1Dm_oT5Wut59mkL9Po23DCguKV6U7XQ6I,https://drive.google.com/open?id=1ebVSG046OW8Ec78SLqRID7yM4r4Y0cCi,"13.62894, 121.2102",71.408,1.459,uuid:2c4080a9-ae9d-4b11-9b8b-f816805d9e6d,uuid:2c4080a9-ae9d-4b11-9b8b-f816805d9e6d/tree_records[3]
14/10/22 08:37,Avicennia marina,https://drive.google.com/open?id=1ph0mwEAWyo52VFqZyf77uZOqTGa4jEc-,21,6.9, ,https://drive.google.com/open?id=1HzE8M7633vc-ToCtpHy-01UwVE3EZrGJ,https://drive.google.com/open?id=1jmqV9Y94Lege2fhqqVQ5WwwR-ESRkH8J, ,https://drive.google.com/open?id=1tj0kCU_LD6pMOU8VkhR2lhetL-ZO7JhS,https://drive.google.com/open?id=1d9LrmQnOCsAl9y-IG9Nnlo9nVt7V5r0U,"13.62899, 121.21016",135.743,1.412,uuid:e46835a4-d3ee-43f1-907b-06c6ea98a9b0,uuid:e46835a4-d3ee-43f1-907b-06c6ea98a9b0/tree_records[3]
14/10/22 08:37,Excoecaria agallocha,https://drive.google.com/open?id=1PJg-61jl7aT_nuKj71Nb8xgVKuiKmjrr,37.5,6, ,https://drive.google.com/open?id=1SLqX9kzPz01y8be6YkWkyTf3nj68_iC6,https://drive.google.com/open?id=1SDYSyYXtsfP17-As9PIOLbTQ60lZP9ei, ,https://drive.google.com/open?id=1vyJO51FJLbrDR9ZyhBvzEmESGtXrrC2K,https://drive.google.com/open?id=1TBTwZ3FWyh_DyhK1i9znxp2PJsMjatdF,"13.62887, 121.2102",83.521,1.169,uuid:2c4080a9-ae9d-4b11-9b8b-f816805d9e6d,uuid:2c4080a9-ae9d-4b11-9b8b-f816805d9e6d/tree_records[4]
14/10/22 08:38,Avicennia marina,https://drive.google.com/open?id=1K65_Xg7n0c_ErQPavbB-TIqpSQVtG1Hc,66.7,6.2, ,https://drive.google.com/open?id=1vb1IRKDIpHo83oqpIndquQmiKzXESyCW,https://drive.google.com/open?id=1VLsr2zEwWUxoOLFfIQVyEq6uDG-gsp5v, , ,https://drive.google.com/open?id=1SvmdOtE_XTT2mcCBYcNRSPcYHiyxUfjo,"13.6291, 121.21027",40.12677002,4.673,uuid:319a0e86-4150-4a34-ab79-7b8b10da641e,uuid:319a0e86-4150-4a34-ab79-7b8b10da641e/tree_records[3]
14/10/22 08:40,Avicennia marina,https://drive.google.com/open?id=1KdRfizyW_kXQnzBOi-4O1q37eyXt43Un,43.7,6.75, ,https://drive.google.com/open?id=1VVNpvo2mLZEFSFw0TkqarkEVOc8v5pGj,https://drive.google.com/open?id=1Zj74M_NfjCajvP7pqc_hQXniyWVzW2Ha, , ,https://drive.google.com/open?id=1KjtecnSuUfs5GU2w3fOBXLbLlxH7h9Ht,"13.62914, 121.21021",70.42,1.539,uuid:2c4080a9-ae9d-4b11-9b8b-f816805d9e6d,uuid:2c4080a9-ae9d-4b11-9b8b-f816805d9e6d/tree_records[5]
14/10/22 08:40,Avicennia marina,https://drive.google.com/open?id=1S7YEX_wNBvdKJfEC8b6hJyyFWb76hi24,50,7.5, ,https://drive.google.com/open?id=1CzHb3WbPJKwRHWxTK84YPXSheZwrV9Ih,https://drive.google.com/open?id=1dc8NoSYhSReVgD-CzmZ4vRSmF4TfhzPZ, , ,https://drive.google.com/open?id=11e0HobY2yLWeG8G2wA0PTQC47Z8Tsi7G,"13.62901, 121.21016",69.551,1.548,uuid:e46835a4-d3ee-43f1-907b-06c6ea98a9b0,uuid:e46835a4-d3ee-43f1-907b-06c6ea98a9b0/tree_records[4]
14/10/22 08:40,Avicennia marina,https://drive.google.com/open?id=1kbpOqhc7YIcXWv9IoUPvkL3v0QQnZuVd,103.4,6.8, ,https://drive.google.com/open?id=1Ohf_WAJ4VnmzUP2fEuwxSRWrzpYD2QxN,https://drive.google.com/open?id=10t3FkSX1rl9qjH4e1y7qxq79bKtGcYJR, , ,https://drive.google.com/open?id=1Vxu7EyLH9FFEkKURW3ORiI-N1xRtF6Zb,"13.62887, 121.2102",6.490203857,4.647,uuid:319a0e86-4150-4a34-ab79-7b8b10da641e,uuid:319a0e86-4150-4a34-ab79-7b8b10da641e/tree_records[4]
14/10/22 08:42,Avicennia marina,https://drive.google.com/open?id=1tr5vHUNDAx2xjPwGkEZ5wp9nqjj2ETjf,54.5,7.5, ,https://drive.google.com/open?id=1QjG6btbZp_ndcFqzOPiZkgb-ZrGxfm49,https://drive.google.com/open?id=1bcWLZ56EpfOcN37bWH1zpIK1wRdmF1jS, ,https://drive.google.com/open?id=1b0WL2Jq1XM-r9wx52oiwjFUiTun3PWUs,https://drive.google.com/open?id=1n6cAxTaTt4mODE5ZKRPgHVokpLokOwwl,"13.6291, 121.21011",23.699,1.579,uuid:e46835a4-d3ee-43f1-907b-06c6ea98a9b0,uuid:e46835a4-d3ee-43f1-907b-06c6ea98a9b0/tree_records[5]
14/10/22 08:43,Avicennia rumphiana,https://drive.google.com/open?id=18SXqPz2mX3kUsiNlmWdOo_skqNmvTJip,225.8,10, ,https://drive.google.com/open?id=1t5BuAu1vNjTTfTQrlFOOpJnfhZN3_7Vk,https://drive.google.com/open?id=1jHzNhxXeOp77qbp_4yaOPMtobMD5MZIE, , ,https://drive.google.com/open?id=1kHeSVbzKiCxWsihOAPNvfwlmasSE_2M_,"13.62929, 121.21005",45.625,4.786,uuid:319a0e86-4150-4a34-ab79-7b8b10da641e,uuid:319a0e86-4150-4a34-ab79-7b8b10da641e/tree_records[5]
27/10/22 09:43,Xylocarpus granatum,https://drive.google.com/open?id=127CxIQBMDQfyWHH03PV3bbu4rjme3h_r,15.2,10.32, ,https://drive.google.com/open?id=1P-8CdYls9rgwFabDSjFnOdmo1wKZ0iL1,https://drive.google.com/open?id=1ArlhavsLdgwpU66f_10BB6V1bM6u2vaK, ,https://drive.google.com/open?id=1LBb0SQP2WXm03pz5fRBXYvDYwn2dUEfl,https://drive.google.com/open?id=1fNqY8O3TY7GhCv5OQeo7PxTMZJpzR_XT,"8.91808, 126.30661",8,3,uuid:b5e46aa5-4afd-4429-8fb8-d2560112ebf4,uuid:b5e46aa5-4afd-4429-8fb8-d2560112ebf4/tree_records[1]
27/10/22 10:24,Bruguiera sp.,https://drive.google.com/open?id=1Jtkk9aFwmguhoHVMqjwX_j7HWbbEf9XE,24.2,6, ,https://drive.google.com/open?id=1fz4SJ_uXcJO9A_rJCjDGNjK-mxS75xav,https://drive.google.com/open?id=12HI2C7ll8kiSjeKpWEeJ-R7TVT0wRf9c, ,https://drive.google.com/open?id=1xzPiVKaV70HKl273IqRxEW0L5d_lq2ST,https://drive.google.com/open?id=1m6XrzU3m_BkACj5Yt0Mn3FAZkcgVUT6j,"8.918, 126.30737", ,3,uuid:e01d8fb8-f705-4b7c-808a-d712cfc76608,uuid:e01d8fb8-f705-4b7c-808a-d712cfc76608/tree_records[1]
27/10/22 10:29,Bruguiera sp.,https://drive.google.com/open?id=1qVXqH-Zj_1mrNM90XbXMD5oZ417OcQMV,39,8.6, ,https://drive.google.com/open?id=1iLdhZHBhP83Ng0_jgLctB0lBLhaPAvp7,https://drive.google.com/open?id=1hVZACQ___d5RpLLla-BIsVPMP8yRswHL, ,https://drive.google.com/open?id=171EJJLf5GwDy7tBwkPjD0Ny2ShVzb6gz,https://drive.google.com/open?id=1_svIjoUKYBWoIpNz-H1UPsKHyJfQ9Wn6,"8.91813, 126.30659",8,3,uuid:b5e46aa5-4afd-4429-8fb8-d2560112ebf4,uuid:b5e46aa5-4afd-4429-8fb8-d2560112ebf4/tree_records[2]
27/10/22 10:30,Aegiceras corniculatum,https://drive.google.com/open?id=1zEpoJnZ87ej_dffED8MeeWwLpYC3BbUQ,16.6,3.3, ,https://drive.google.com/open?id=1rUhted5OVUCVNDdFOwLfTNZ4ZEN3LKbr,https://drive.google.com/open?id=1OuWxOf-9b288bdgDI7sV92dXAU1A3Yrl,https://drive.google.com/open?id=1XUm13wspQQCum9l0Ho2PPe9S_wVx5vxa,https://drive.google.com/open?id=1fOeFtuP6FWzZGxehBOPcFri8BB21xG3u,https://drive.google.com/open?id=1ZoIh9LD5v5jmreEsI4K7LOkRGS0jC5pN,"8.91859, 126.30347", ,5,uuid:16b1a726-98d8-450d-9f1f-f86e10dee0a7,uuid:16b1a726-98d8-450d-9f1f-f86e10dee0a7/tree_records[1]
27/10/22 10:31,Xylocarpus granatum,https://drive.google.com/open?id=1lMmF_FnNtc9z2Z_aawW-N6W0b8eH1IWz,15.5,4.5, ,https://drive.google.com/open?id=17E9aHFYVLF7r2GppAwqxxAfRW6uSKdJi,https://drive.google.com/open?id=1cLmc9Gpztz960ozf3h92X1mIeSFMvVnH, ,https://drive.google.com/open?id=1zXqKrRRexRzT9xk0kYYcSLiaac2wNY_6,https://drive.google.com/open?id=1GcTp7-R8fuSoaTQRgxji-34y_b_m2IwM,"8.91801, 126.3074", ,5,uuid:e01d8fb8-f705-4b7c-808a-d712cfc76608,uuid:e01d8fb8-f705-4b7c-808a-d712cfc76608/tree_records[2]
27/10/22 10:33,Xylocarpus granatum,https://drive.google.com/open?id=1zJ86Q4z6sVFkehCnN0QZcwzsGsPHYacN,37.3,5.25, ,https://drive.google.com/open?id=1iqtoHYe72pGQpdfYYmkPVvG42saytZJZ,https://drive.google.com/open?id=1F2QoS9wrPw2vfRyOxTrkbRRiGeZD-Ezu, , ,https://drive.google.com/open?id=12ekkAAtvp1LDyxVKukpvlEg46rsrKoVT,"8.91798, 126.3074", ,4,uuid:e01d8fb8-f705-4b7c-808a-d712cfc76608,uuid:e01d8fb8-f705-4b7c-808a-d712cfc76608/tree_records[3]
27/10/22 10:35,Aegiceras corniculatum,https://drive.google.com/open?id=1tjYJk6TfQ96pq4qr7SiX1AYeHhDmJNDA,17.2,3, ,https://drive.google.com/open?id=1t8HHULeYC4HwuPraKwdSfC8SKaPIBa1R,https://drive.google.com/open?id=18MtcGvPN4GbMo1IR3TNMKiVu7iK_yHJB, , ,https://drive.google.com/open?id=19n_iqQuNHgxkFOrDjYs5EFf_olTwu2Cf,"8.91858, 126.3035", ,3,uuid:16b1a726-98d8-450d-9f1f-f86e10dee0a7,uuid:16b1a726-98d8-450d-9f1f-f86e10dee0a7/tree_records[2]
27/10/22 10:35,Xylocarpus granatum,https://drive.google.com/open?id=1oUG25bosVCJ5tzn__uNKOEiyEyTYN6IP,22,8.6, ,https://drive.google.com/open?id=1zo5mHbKWDtIc8pzd_d7p10-sxkzUSitT,https://drive.google.com/open?id=1yTYK8RcztXkF7HRPX3fu-MKiRVanAe6J, ,https://drive.google.com/open?id=1bvHf8nnWfbgtkQotGBfHPf7CgX8UBx2t,https://drive.google.com/open?id=1N4AZpI9xOlVTCV9LymqB-EQCgRY0WVOi,"8.91812, 126.30656",6,3,uuid:b5e46aa5-4afd-4429-8fb8-d2560112ebf4,uuid:b5e46aa5-4afd-4429-8fb8-d2560112ebf4/tree_records[3]
27/10/22 10:35,Rhizophora apiculata,https://drive.google.com/open?id=1Ffzf7JBh9ASRCVs6Hi5s7t6BTd0dsuap,52,6, ,https://drive.google.com/open?id=1pk2XctCHBlWj8jzebx4lsB7qIDzTSnHG,https://drive.google.com/open?id=1TsdDW46DchDGWvGp5ni01gEgN6fYmRRO, ,https://drive.google.com/open?id=1Kok4swsKdX3HSKbtnEfmh2cClA2CuN1Y,https://drive.google.com/open?id=1cbMs_MXCajB-Wm9ppN1nOvZPM6vGLgtK,"8.91801, 126.30739", ,4,uuid:e01d8fb8-f705-4b7c-808a-d712cfc76608,uuid:e01d8fb8-f705-4b7c-808a-d712cfc76608/tree_records[4]
27/10/22 10:38,Rhizophora apiculata,https://drive.google.com/open?id=1faP4Q90L_1xqqNC_cbjQHbPYPWHpwSGe,16.4,4.5, ,https://drive.google.com/open?id=18wuMsQG_X7fD7SBf7bxd_q4cQC8G7n7Z,https://drive.google.com/open?id=1--zmZgzo5NvxCx79H0lnmsJmKpSBeHWD, , ,https://drive.google.com/open?id=1VfbF2vkKVrMB05fwsk70ePwwiusjHsBF,"8.91858, 126.30352", ,3,uuid:16b1a726-98d8-450d-9f1f-f86e10dee0a7,uuid:16b1a726-98d8-450d-9f1f-f86e10dee0a7/tree_records[3]
27/10/22 10:38,Xylocarpus granatum,https://drive.google.com/open?id=1nXtk3zlNKoLpux8p0cpS7ypp7Nu0EPR3,18.1,10.32, ,https://drive.google.com/open?id=1Ygwsa4grzlOTDVfFrt6QDf3i1HdkVXV8,https://drive.google.com/open?id=11mGDiflUwa7_xXVxLsP5iLPj98YTcsTh, ,https://drive.google.com/open?id=1qF-Podjj_DXoL0mZDoylwmirOB3jKYP1,https://drive.google.com/open?id=1yN8kReVjOjlvTkbMIWCbswnnjXWRur9M,"8.91813, 126.3065",6,4,uuid:b5e46aa5-4afd-4429-8fb8-d2560112ebf4,uuid:b5e46aa5-4afd-4429-8fb8-d2560112ebf4/tree_records[4]
27/10/22 10:38,Lumnitzera sp.,https://drive.google.com/open?id=1GKtakXS1n2D1Gpb5zfH6v7K-hfHHjzgJ,49.35,6.75, ,https://drive.google.com/open?id=1IflPzGl2AJPcT1rGyofabR-o2znWIFpU,https://drive.google.com/open?id=1BcNAA70jioJDDkaE4MhS5UuaI7iov-_z, , ,https://drive.google.com/open?id=1OTqBEbLCwirWWaihvHF0C_rOfuvMmqGK,"8.91798, 126.30743", ,4,uuid:e01d8fb8-f705-4b7c-808a-d712cfc76608,uuid:e01d8fb8-f705-4b7c-808a-d712cfc76608/tree_records[5]
27/10/22 10:41,Rhizophora apiculata,https://drive.google.com/open?id=1to5oMdd5AbkGE4rUHqs5AIb1D5qNBylx,27.5,6, ,https://drive.google.com/open?id=1M5VjcaPgYIpe9G0ETbaDhWOVPCYmNmwA,https://drive.google.com/open?id=1XWOm4DmAyQ3StCyap5F0Rd_Gyglt-IoS, ,https://drive.google.com/open?id=12mLMHaRnU-kia02jPUGzs6DUHhXowpaY,https://drive.google.com/open?id=1xul7AoJY73nNA-jQr4VnzhQ7O2q1cC_7,"8.91865, 126.30354", ,5,uuid:16b1a726-98d8-450d-9f1f-f86e10dee0a7,uuid:16b1a726-98d8-450d-9f1f-f86e10dee0a7/tree_records[4]
27/10/22 10:42,Bruguiera sp.,https://drive.google.com/open?id=1LvYcE00ogU2UJHyGz0LdWwjpJbahmWTG,19.5,10.32, ,https://drive.google.com/open?id=1Bji8gddW3xOOOjw8oQ2h9k1Z9a2jCCKX,https://drive.google.com/open?id=1JGliz3GIo3rv04fFLjp2-lV34sN7NaVH, ,https://drive.google.com/open?id=1-_fPlwUh6u6M5MN4FQdBmiTegMHSLIRL,https://drive.google.com/open?id=18pMJKxbSNudZ6LxWyg4g4Q35gXWaPjSG,"8.91818, 126.3065",9,5,uuid:b5e46aa5-4afd-4429-8fb8-d2560112ebf4,uuid:b5e46aa5-4afd-4429-8fb8-d2560112ebf4/tree_records[5]
27/10/22 10:45,Rhizophora apiculata,https://drive.google.com/open?id=1a9BLKnqxNJ3gLzvL125LCjZobWkqVXLZ,21.2,10.32, ,https://drive.google.com/open?id=173Y5jfnW4Av4RlGPMatavfrr9VFbQXjn,https://drive.google.com/open?id=18tQMPfLDfen46vJMpo9TIR_mbON8nS0d, ,https://drive.google.com/open?id=1LW4bkEfjPlhKV-2LYbr5p4qCjuSeNaS7,https://drive.google.com/open?id=1u8xB_IK3r7-wsSMalFEe6YJ9LMbE6GD-,"8.91818, 126.30654",9,4,uuid:b5e46aa5-4afd-4429-8fb8-d2560112ebf4,uuid:b5e46aa5-4afd-4429-8fb8-d2560112ebf4/tree_records[6]
